abbrev,id,level,name,parent,slug,parent_abbrev
,18785,l,Lake Fremont,156.0,lake-fremont,MN
,18786,l,Manyaska,156.0,manyaska,MN
,18787,l,Nashville,156.0,nashville,MN
,18788,l,Pleasant Prairie,156.0,pleasant-prairie,MN
,18789,l,Rolling Green,156.0,rolling-green,MN
,18790,l,Rutland,156.0,rutland,MN
,18791,l,Tenhassen,156.0,tenhassen,MN
,18792,l,Westford,156.0,westford,MN
,18793,l,Acton,156.0,acton,MN
,18794,l,Collinwood,156.0,collinwood,MN
,18795,l,Danielson,156.0,danielson,MN
,18796,l,Forest City,156.0,forest-city,MN
,18797,l,Forest Prairie,156.0,forest-prairie,MN
,18798,l,Greenleaf,156.0,greenleaf,MN
,18799,l,Harvey,156.0,harvey,MN
,18800,l,Manannah,156.0,manannah,MN
,18801,l,Swede Grove,156.0,swede-grove,MN
,18802,l,Union Grove,156.0,union-grove,MN
,18803,l,Bogus Brook,156.0,bogus-brook,MN
,18804,l,Borgholm,156.0,borgholm,MN
,18805,l,Bradbury,156.0,bradbury,MN
,18806,l,Dailey,156.0,dailey,MN
,18807,l,East Side,156.0,east-side,MN
,18808,l,Hayland,156.0,hayland,MN
,18809,l,Isle Harbor,156.0,isle-harbor,MN
,18810,l,Kathio,156.0,kathio,MN
,18811,l,Lewis,156.0,lewis,MN
,18812,l,Milo,156.0,milo,MN
,18813,l,Mudgett,156.0,mudgett,MN
,18814,l,Page,156.0,page,MN
,18815,l,South Harbor,156.0,south-harbor,MN
,18816,l,Agram,156.0,agram,MN
,18817,l,Belle Prairie,156.0,belle-prairie,MN
,18818,l,Bellevue,156.0,bellevue,MN
,18819,l,Buh,156.0,buh,MN
,18820,l,Culdrum,156.0,culdrum,MN
,18821,l,Cushing,156.0,cushing,MN
,18822,l,Darling,156.0,darling,MN
,18823,l,Granite,156.0,granite,MN
,18824,l,Green Prairie,156.0,green-prairie,MN
,18825,l,Lakin,156.0,lakin,MN
,18826,l,Leigh,156.0,leigh,MN
,18827,l,Morrill,156.0,morrill,MN
,18828,l,Mount Morris,156.0,mount-morris,MN
,18829,l,Pike Creek,156.0,pike-creek,MN
,18830,l,Platte,156.0,platte,MN
,18831,l,Pulaski,156.0,pulaski,MN
,18832,l,Richardson,156.0,richardson,MN
,18833,l,Rosing,156.0,rosing,MN
,18834,l,Scandia Valley,156.0,scandia-valley,MN
,18835,l,Swan River,156.0,swan-river,MN
,18836,l,Two Rivers,156.0,two-rivers,MN
,18837,l,Bennington,156.0,bennington,MN
,18838,l,Clayton,156.0,clayton,MN
,18839,l,Frankford,156.0,frankford,MN
,18840,l,Lansing,156.0,lansing,MN
,18841,l,Lodi,156.0,lodi,MN
,18842,l,Nevada,156.0,nevada,MN
,18843,l,Pleasant Valley,156.0,pleasant-valley,MN
,18844,l,Red Rock,156.0,red-rock,MN
,18845,l,Udolpho,156.0,udolpho,MN
,18846,l,Belfast,156.0,belfast,MN
,18847,l,Bondin,156.0,bondin,MN
,18848,l,Cameron,156.0,cameron,MN
,18849,l,Chanarambie,156.0,chanarambie,MN
,18850,l,Des Moines River,156.0,des-moines-river,MN
,18851,l,Ellsborough,156.0,ellsborough,MN
,18852,l,Fenton,156.0,fenton,MN
,18853,l,Holly,156.0,holly,MN
,18854,l,Lake Sarah,156.0,lake-sarah,MN
,18855,l,Leeds,156.0,leeds,MN
,18856,l,Lime Lake,156.0,lime-lake,MN
,18857,l,Lowville,156.0,lowville,MN
,18858,l,Mason,156.0,mason,MN
,18859,l,Moulton,156.0,moulton,MN
,18860,l,Murray,156.0,murray,MN
,18861,l,Shetek,156.0,shetek,MN
,18862,l,Skandia,156.0,skandia,MN
,18863,l,Bernadotte,156.0,bernadotte,MN
,18864,l,Brighton,156.0,brighton,MN
,18865,l,Granby,156.0,granby,MN
,18866,l,Lake Prairie,156.0,lake-prairie,MN
,18867,l,New Sweden,156.0,new-sweden,MN
,18868,l,Oshawa,156.0,oshawa,MN
,18869,l,Ridgely,156.0,ridgely,MN
,18870,l,Traverse,156.0,traverse,MN
,18871,l,West Newton,156.0,west-newton,MN
,18872,l,Bloom,156.0,bloom,MN
,18873,l,Dewald,156.0,dewald,MN
,18874,l,Elk,156.0,elk,MN
,18875,l,Graham Lakes,156.0,graham-lakes,MN
,18876,l,Grand Prairie,156.0,grand-prairie,MN
,18877,l,Hersey,156.0,hersey,MN
,18878,l,Indian Lake,156.0,indian-lake,MN
,18879,l,Larkin,156.0,larkin,MN
,18880,l,Leota,156.0,leota,MN
,18881,l,Little Rock,156.0,little-rock,MN
,18882,l,Lorain,156.0,lorain,MN
,18883,l,Olney,156.0,olney,MN
,18884,l,Ransom,156.0,ransom,MN
,18885,l,Seward,156.0,seward,MN
,18886,l,Summit Lake,156.0,summit-lake,MN
,18887,l,Westside,156.0,westside,MN
,18888,l,Anthony,156.0,anthony,MN
,18889,l,Bear Park,156.0,bear-park,MN
,18890,l,Flom,156.0,flom,MN
,18891,l,Fossum,156.0,fossum,MN
,18892,l,Green Meadow,156.0,green-meadow,MN
,18893,l,Hegne,156.0,hegne,MN
,18894,l,Home Lake,156.0,home-lake,MN
,18895,l,Lake Ida,156.0,lake-ida,MN
,18896,l,Lockhart,156.0,lockhart,MN
,18897,l,Mcdonaldsville,156.0,mcdonaldsville,MN
,18898,l,Mary,156.0,mary,MN
,18899,l,Pleasant View,156.0,pleasant-view,MN
,18900,l,Rockwell,156.0,rockwell,MN
,18901,l,Strand,156.0,strand,MN
,18902,l,Sundal,156.0,sundal,MN
,18903,l,Waukon,156.0,waukon,MN
,18904,l,Wild Rice,156.0,wild-rice,MN
,18905,l,Winchester,156.0,winchester,MN
,18906,l,Cascade,156.0,cascade,MN
,18907,l,Elmira,156.0,elmira,MN
,18908,l,Haverhill,156.0,haverhill,MN
,18909,l,High Forest,156.0,high-forest,MN
,18910,l,Kalmar,156.0,kalmar,MN
,18911,l,Marion,156.0,marion,MN
,18912,l,New Haven,156.0,new-haven,MN
,18913,l,Orion,156.0,orion,MN
,18914,l,Pleasant Grove,156.0,pleasant-grove,MN
,18915,l,Quincy,156.0,quincy,MN
,18916,l,Rock Dell,156.0,rock-dell,MN
,18917,l,Viola,156.0,viola,MN
,18918,l,Aastad,156.0,aastad,MN
,18919,l,Amor,156.0,amor,MN
,18920,l,Aurdal,156.0,aurdal,MN
,18921,l,Blowers,156.0,blowers,MN
,18922,l,Buse,156.0,buse,MN
,18923,l,Butler,156.0,butler,MN
,18924,l,Candor,156.0,candor,MN
,18925,l,Carlisle,156.0,carlisle,MN
,18926,l,Compton,156.0,compton,MN
,18927,l,Corliss,156.0,corliss,MN
,18928,l,Dane Prairie,156.0,dane-prairie,MN
,18929,l,Dead Lake,156.0,dead-lake,MN
,18930,l,Dora,156.0,dora,MN
,18931,l,Dunn,156.0,dunn,MN
,18932,l,Eastern,156.0,eastern,MN
,18933,l,Edna,156.0,edna,MN
,18934,l,Effington,156.0,effington,MN
,18935,l,Elmo,156.0,elmo,MN
,18936,l,Erhards Grove,156.0,erhards-grove,MN
,18937,l,Everts,156.0,everts,MN
,18938,l,Folden,156.0,folden,MN
,18939,l,Friberg,156.0,friberg,MN
,18940,l,Girard,156.0,girard,MN
,18941,l,Gorman,156.0,gorman,MN
,18942,l,Hobart,156.0,hobart,MN
,18943,l,Homestead,156.0,homestead,MN
,18944,l,Inman,156.0,inman,MN
,18945,l,Leaf Lake,156.0,leaf-lake,MN
,18946,l,Leaf Mountain,156.0,leaf-mountain,MN
,18947,l,Lida,156.0,lida,MN
,18948,l,Maine,156.0,maine,MN
,18949,l,Newton,156.0,newton,MN
,18950,l,Nidaros,156.0,nidaros,MN
,18951,l,Norwegian Grove,156.0,norwegian-grove,MN
,18952,l,Oak Valley,156.0,oak-valley,MN
,18953,l,Orwell,156.0,orwell,MN
,18954,l,Oscar,156.0,oscar,MN
,18955,l,Otter Tail,156.0,otter-tail,MN
,18956,l,Otto,156.0,otto,MN
,18957,l,Paddock,156.0,paddock,MN
,18958,l,Rush Lake,156.0,rush-lake,MN
,18959,l,St Olaf,156.0,st-olaf,MN
,18960,l,Scambler,156.0,scambler,MN
,18961,l,Star Lake,156.0,star-lake,MN
,18962,l,Sverdrup,156.0,sverdrup,MN
,18963,l,Tordenskjold,156.0,tordenskjold,MN
,18964,l,Trondhjem,156.0,trondhjem,MN
,18965,l,Tumuli,156.0,tumuli,MN
,18966,l,Western,156.0,western,MN
,18967,l,Woodside,156.0,woodside,MN
,18968,l,Black River,156.0,black-river,MN
,18969,l,Bray,156.0,bray,MN
,18970,l,Cloverleaf,156.0,cloverleaf,MN
,18971,l,Deer Park,156.0,deer-park,MN
,18972,l,Hickory,156.0,hickory,MN
,18973,l,Highlanding,156.0,highlanding,MN
,18974,l,Kratka,156.0,kratka,MN
,18975,l,Mayfield,156.0,mayfield,MN
,18976,l,Norden,156.0,norden,MN
,18977,l,North,156.0,north,MN
,18978,l,Numedal,156.0,numedal,MN
,18979,l,Polk Centre,156.0,polk-centre,MN
,18980,l,Reiner,156.0,reiner,MN
,18981,l,River Falls,156.0,river-falls,MN
,18982,l,Rocksbury,156.0,rocksbury,MN
,18983,l,Sanders,156.0,sanders,MN
,18984,l,Silverton,156.0,silverton,MN
,18985,l,Smiley,156.0,smiley,MN
,18986,l,Star,156.0,star,MN
,18987,l,Wyandotte,156.0,wyandotte,MN
,18988,l,Arlone,156.0,arlone,MN
,18989,l,Arna,156.0,arna,MN
,18990,l,Birch Creek,156.0,birch-creek,MN
,18991,l,Bremen,156.0,bremen,MN
,18992,l,Chengwatana,156.0,chengwatana,MN
,18993,l,Danforth,156.0,danforth,MN
,18994,l,Dell Grove,156.0,dell-grove,MN
,18995,l,Mission Creek,156.0,mission-creek,MN
,18996,l,Munch,156.0,munch,MN
,18997,l,New Dosey,156.0,new-dosey,MN
,18998,l,Norman,156.0,norman,MN
,18999,l,Park,156.0,park,MN
,19000,l,Partridge,156.0,partridge,MN
,19001,l,Pokegama,156.0,pokegama,MN
,19002,l,Wilma,156.0,wilma,MN
,19003,l,Windemere,156.0,windemere,MN
,19004,l,Aetna,156.0,aetna,MN
,19005,l,Altona,156.0,altona,MN
,19006,l,Burke,156.0,burke,MN
,19007,l,Elmer,156.0,elmer,MN
,19008,l,Fountain Prairie,156.0,fountain-prairie,MN
,19009,l,Grange,156.0,grange,MN
,19010,l,Gray,156.0,gray,MN
,19011,l,Osborne,156.0,osborne,MN
,19012,l,Rock,156.0,rock,MN
,19013,l,Sweet,156.0,sweet,MN
,19014,l,Troy,156.0,troy,MN
,19015,l,Angus,156.0,angus,MN
,19016,l,Belgium,156.0,belgium,MN
,19017,l,Brandsvold,156.0,brandsvold,MN
,19018,l,Brandt,156.0,brandt,MN
,19019,l,Brislet,156.0,brislet,MN
,19020,l,Bygland,156.0,bygland,MN
,19021,l,Chester,156.0,chester,MN
,19022,l,Columbia,156.0,columbia,MN
,19023,l,Esther,156.0,esther,MN
,19024,l,Euclid,156.0,euclid,MN
,19025,l,Fanny,156.0,fanny,MN
,19026,l,Farley,156.0,farley,MN
,19027,l,Garden,156.0,garden,MN
,19028,l,Gentilly,156.0,gentilly,MN
,19029,l,Godfrey,156.0,godfrey,MN
,19030,l,Grand Forks,156.0,grand-forks,MN
,19031,l,Grove Park-Tilden,156.0,grove-park-tilden,MN
,19032,l,Helgeland,156.0,helgeland,MN
,19033,l,Higdem,156.0,higdem,MN
,19034,l,Hill River,156.0,hill-river,MN
,19035,l,Huntsville,156.0,huntsville,MN
,19036,l,Kertsonville,156.0,kertsonville,MN
,19037,l,Keystone,156.0,keystone,MN
,19038,l,King,156.0,king,MN
,19039,l,Knute,156.0,knute,MN
,19040,l,Lessor,156.0,lessor,MN
,19041,l,Lowell,156.0,lowell,MN
,19042,l,Nesbit,156.0,nesbit,MN
,19043,l,Northland,156.0,northland,MN
,19044,l,Onstad,156.0,onstad,MN
,19045,l,Parnell,156.0,parnell,MN
,19046,l,Queen,156.0,queen,MN
,19047,l,Reis,156.0,reis,MN
,19048,l,Rhinehart,156.0,rhinehart,MN
,19049,l,Roome,156.0,roome,MN
,19050,l,Rosebud,156.0,rosebud,MN
,19051,l,Russia,156.0,russia,MN
,19052,l,Sandsville,156.0,sandsville,MN
,19053,l,Sletten,156.0,sletten,MN
,19054,l,Sullivan,156.0,sullivan,MN
,19055,l,Tabor,156.0,tabor,MN
,19056,l,Tynsid,156.0,tynsid,MN
,19057,l,Vineland,156.0,vineland,MN
,19058,l,Bangor,156.0,bangor,MN
,19059,l,Barsness,156.0,barsness,MN
,19060,l,Ben Wade,156.0,ben-wade,MN
,19061,l,Blue Mounds,156.0,blue-mounds,MN
,19062,l,Chippewa Falls,156.0,chippewa-falls,MN
,19063,l,Gilchrist,156.0,gilchrist,MN
,19064,l,Grove Lake,156.0,grove-lake,MN
,19065,l,Hoff,156.0,hoff,MN
,19066,l,Lake Johanna,156.0,lake-johanna,MN
,19067,l,Langhei,156.0,langhei,MN
,19068,l,Leven,156.0,leven,MN
,19069,l,Minnewaska,156.0,minnewaska,MN
,19070,l,New Prairie,156.0,new-prairie,MN
,19071,l,Reno,156.0,reno,MN
,19072,l,Rolling Forks,156.0,rolling-forks,MN
,19073,l,White Bear,156.0,white-bear,MN
,19074,l,Browns Creek,156.0,browns-creek,MN
,19075,l,Emardville,156.0,emardville,MN
,19076,l,Equality,156.0,equality,MN
,19077,l,Garnes,156.0,garnes,MN
,19078,l,Gervais,156.0,gervais,MN
,19079,l,Lake Pleasant,156.0,lake-pleasant,MN
,19080,l,Lambert,156.0,lambert,MN
,19081,l,Louisville,156.0,louisville,MN
,19082,l,Poplar River,156.0,poplar-river,MN
,19083,l,River,156.0,river,MN
,19084,l,Terrebonne,156.0,terrebonne,MN
,19085,l,Wylie,156.0,wylie,MN
,19086,l,Brookville,156.0,brookville,MN
,19087,l,Charlestown,156.0,charlestown,MN
,19088,l,Gales,156.0,gales,MN
,19089,l,Granite Rock,156.0,granite-rock,MN
,19090,l,Honner,156.0,honner,MN
,19091,l,Johnsonville,156.0,johnsonville,MN
,19092,l,Kintire,156.0,kintire,MN
,19093,l,New Avon,156.0,new-avon,MN
,19094,l,North Hero,156.0,north-hero,MN
,19095,l,Paxton,156.0,paxton,MN
,19096,l,Sheridan,156.0,sheridan,MN
,19097,l,Sherman,156.0,sherman,MN
,19098,l,Springdale,156.0,springdale,MN
,19099,l,Sundown,156.0,sundown,MN
,19100,l,Swedes Forest,156.0,swedes-forest,MN
,19101,l,Three Lakes,156.0,three-lakes,MN
,19102,l,Vail,156.0,vail,MN
,19103,l,Waterbury,156.0,waterbury,MN
,19104,l,Westline,156.0,westline,MN
,19105,l,Willow Lake,156.0,willow-lake,MN
,19106,l,Bandon,156.0,bandon,MN
,19107,l,Beaver Falls,156.0,beaver-falls,MN
,19108,l,Birch Cooley,156.0,birch-cooley,MN
,19109,l,Boon Lake,156.0,boon-lake,MN
,19110,l,Brookfield,156.0,brookfield,MN
,19111,l,Cairo,156.0,cairo,MN
,19112,l,Camp,156.0,camp,MN
,19113,l,Crooks,156.0,crooks,MN
,19114,l,Emmet,156.0,emmet,MN
,19115,l,Ericson,156.0,ericson,MN
,19116,l,Flora,156.0,flora,MN
,19117,l,Hawk Creek,156.0,hawk-creek,MN
,19118,l,Henryville,156.0,henryville,MN
,19119,l,Kingman,156.0,kingman,MN
,19120,l,Martinsburg,156.0,martinsburg,MN
,19121,l,Melville,156.0,melville,MN
,19122,l,Norfolk,156.0,norfolk,MN
,19123,l,Osceola,156.0,osceola,MN
,19124,l,Palmyra,156.0,palmyra,MN
,19125,l,Preston Lake,156.0,preston-lake,MN
,19126,l,Wang,156.0,wang,MN
,19127,l,Wellington,156.0,wellington,MN
,19128,l,Winfield,156.0,winfield,MN
,19129,l,Bridgewater,156.0,bridgewater,MN
,19130,l,Cannon City,156.0,cannon-city,MN
,19131,l,Erin,156.0,erin,MN
,19132,l,Richland,156.0,richland,MN
,19133,l,Shieldsville,156.0,shieldsville,MN
,19134,l,Walcott,156.0,walcott,MN
,19135,l,Webster,156.0,webster,MN
,19136,l,Wheatland,156.0,wheatland,MN
,19137,l,Wheeling,156.0,wheeling,MN
,19138,l,Battle Plain,156.0,battle-plain,MN
,19139,l,Denver,156.0,denver,MN
,19140,l,Kanaranzi,156.0,kanaranzi,MN
,19141,l,Martin,156.0,martin,MN
,19142,l,Rose Dell,156.0,rose-dell,MN
,19143,l,Springwater,156.0,springwater,MN
,19144,l,Vienna,156.0,vienna,MN
,19145,l,Barnett,156.0,barnett,MN
,19146,l,Barto,156.0,barto,MN
,19147,l,Cedarbend,156.0,cedarbend,MN
,19148,l,Deer,156.0,deer,MN
,19149,l,Dewey,156.0,dewey,MN
,19150,l,Dieter,156.0,dieter,MN
,19151,l,Enstrom,156.0,enstrom,MN
,19152,l,Falun,156.0,falun,MN
,19153,l,Grimstad,156.0,grimstad,MN
,19154,l,Hereim,156.0,hereim,MN
,19155,l,Huss,156.0,huss,MN
,19156,l,Jadis,156.0,jadis,MN
,19157,l,Laona,156.0,laona,MN
,19158,l,Lind,156.0,lind,MN
,19159,l,Malung,156.0,malung,MN
,19160,l,Mickinock,156.0,mickinock,MN
,19161,l,Moose,156.0,moose,MN
,19162,l,Moranville,156.0,moranville,MN
,19163,l,Nereson,156.0,nereson,MN
,19164,l,Palmville,156.0,palmville,MN
,19165,l,Pohlitz,156.0,pohlitz,MN
,19166,l,Polonia,156.0,polonia,MN
,19167,l,Poplar Grove,156.0,poplar-grove,MN
,19168,l,Reine,156.0,reine,MN
,19169,l,Ross,156.0,ross,MN
,19170,l,Skagen,156.0,skagen,MN
,19171,l,Soler,156.0,soler,MN
,19172,l,Spruce,156.0,spruce,MN
,19173,l,Stafford,156.0,stafford,MN
,19174,l,Lake,156.0,lake,MN
,19175,l,Alango,156.0,alango,MN
,19176,l,Alborn,156.0,alborn,MN
,19177,l,Angora,156.0,angora,MN
,19178,l,Arrowhead,156.0,arrowhead,MN
,19179,l,Ault,156.0,ault,MN
,19180,l,Balkan,156.0,balkan,MN
,19181,l,Bassett,156.0,bassett,MN
,19182,l,Beatty,156.0,beatty,MN
,19183,l,Breitung,156.0,breitung,MN
,19184,l,Brevator,156.0,brevator,MN
,19185,l,Canosia,156.0,canosia,MN
,19186,l,Cedar Valley,156.0,cedar-valley,MN
,19187,l,Cherry,156.0,cherry,MN
,19188,l,Colvin,156.0,colvin,MN
,19189,l,Cotton,156.0,cotton,MN
,19190,l,Culver,156.0,culver,MN
,19191,l,Ellsburg,156.0,ellsburg,MN
,19192,l,Embarrass,156.0,embarrass,MN
,19193,l,Fairbanks,156.0,fairbanks,MN
,19194,l,Fayal,156.0,fayal,MN
,19195,l,Field,156.0,field,MN
,19196,l,Fine Lakes,156.0,fine-lakes,MN
,19197,l,Fredenberg,156.0,fredenberg,MN
,19198,l,French,156.0,french,MN
,19199,l,Gnesen,156.0,gnesen,MN
,19200,l,Grand Lake,156.0,grand-lake,MN
,19201,l,Great Scott,156.0,great-scott,MN
,19202,l,Halden,156.0,halden,MN
,19203,l,Industrial,156.0,industrial,MN
,19204,l,Kelsey,156.0,kelsey,MN
,19205,l,Kugler,156.0,kugler,MN
,19206,l,Lakewood,156.0,lakewood,MN
,19207,l,Lavell,156.0,lavell,MN
,19208,l,Leiding,156.0,leiding,MN
,19209,l,Linden Grove,156.0,linden-grove,MN
,19210,l,Mcdavitt,156.0,mcdavitt,MN
,19211,l,Morcom,156.0,morcom,MN
,19212,l,Ness,156.0,ness,MN
,19213,l,New Independence,156.0,new-independence,MN
,19214,l,Normanna,156.0,normanna,MN
,19215,l,Owens,156.0,owens,MN
,19216,l,Pike,156.0,pike,MN
,19217,l,Portage,156.0,portage,MN
,19218,l,Prairie Lake,156.0,prairie-lake,MN
,19219,l,Rice Lake,156.0,rice-lake,MN
,19220,l,Sandy,156.0,sandy,MN
,19221,l,Stoney Brook,156.0,stoney-brook,MN
,19222,l,Sturgeon,156.0,sturgeon,MN
,19223,l,Toivola,156.0,toivola,MN
,19224,l,Van Buren,156.0,van-buren,MN
,19225,l,Vermilion Lake,156.0,vermilion-lake,MN
,19226,l,Waasa,156.0,waasa,MN
,19227,l,White,156.0,white,MN
,19228,l,Willow Valley,156.0,willow-valley,MN
,19229,l,Wuori,156.0,wuori,MN
,19230,l,Kabetogama,156.0,kabetogama,MN
,19231,l,Eagle's Nest,156.0,eagles-nest,MN
,19232,l,Camp 5,156.0,camp-5,MN
,19233,l,Crane Lake,156.0,crane-lake,MN
,19234,l,Pequaywan,156.0,pequaywan,MN
,19235,l,Blakeley,156.0,blakeley,MN
,19236,l,Cedar Lake,156.0,cedar-lake,MN
,19237,l,Credit River,156.0,credit-river,MN
,19238,l,Helena,156.0,helena,MN
,19239,l,St Lawrence,156.0,st-lawrence,MN
,19240,l,Sand Creek,156.0,sand-creek,MN
,19241,l,Spring Lake,156.0,spring-lake,MN
,19242,l,Baldwin,156.0,baldwin,MN
,19243,l,Blue Hill,156.0,blue-hill,MN
,19244,l,Haven,156.0,haven,MN
,19245,l,Livonia,156.0,livonia,MN
,19246,l,Orrock,156.0,orrock,MN
,19247,l,Palmer,156.0,palmer,MN
,19248,l,Santiago,156.0,santiago,MN
,19249,l,Alfsborg,156.0,alfsborg,MN
,19250,l,Bismarck,156.0,bismarck,MN
,19251,l,Dryden,156.0,dryden,MN
,19252,l,Faxon,156.0,faxon,MN
,19253,l,Grafton,156.0,grafton,MN
,19254,l,Jessenland,156.0,jessenland,MN
,19255,l,Kelso,156.0,kelso,MN
,19256,l,Moltke,156.0,moltke,MN
,19257,l,Severance,156.0,severance,MN
,19258,l,Sibley,156.0,sibley,MN
,19259,l,Transit,156.0,transit,MN
,19260,l,Washington Lake,156.0,washington-lake,MN
,19261,l,Ashley,156.0,ashley,MN
,19262,l,Brockway,156.0,brockway,MN
,19263,l,Collegeville,156.0,collegeville,MN
,19264,l,Crow Lake,156.0,crow-lake,MN
,19265,l,Crow River,156.0,crow-river,MN
,19266,l,Eden Lake,156.0,eden-lake,MN
,19267,l,Fair Haven,156.0,fair-haven,MN
,19268,l,Farming,156.0,farming,MN
,19269,l,Getty,156.0,getty,MN
,19270,l,Grove,156.0,grove,MN
,19271,l,Holding,156.0,holding,MN
,19272,l,Krain,156.0,krain,MN
,19273,l,Le Sauk,156.0,le-sauk,MN
,19274,l,Luxemburg,156.0,luxemburg,MN
,19275,l,Lynden,156.0,lynden,MN
,19276,l,Maine Prairie,156.0,maine-prairie,MN
,19277,l,Millwood,156.0,millwood,MN
,19278,l,Munson,156.0,munson,MN
,19279,l,North Fork,156.0,north-fork,MN
,19280,l,Oak,156.0,oak,MN
,19281,l,St Wendel,156.0,st-wendel,MN
,19282,l,Wakefield,156.0,wakefield,MN
,19283,l,Zion,156.0,zion,MN
,19284,l,Berlin,156.0,berlin,MN
,19285,l,Clinton Falls,156.0,clinton-falls,MN
,19286,l,Havana,156.0,havana,MN
,19287,l,Lemond,156.0,lemond,MN
,19288,l,Meriden,156.0,meriden,MN
,19289,l,Merton,156.0,merton,MN
,19290,l,Somerset,156.0,somerset,MN
,19291,l,Baker,156.0,baker,MN
,19292,l,Darnen,156.0,darnen,MN
,19293,l,Eldorado,156.0,eldorado,MN
,19294,l,Everglade,156.0,everglade,MN
,19295,l,Framnas,156.0,framnas,MN
,19296,l,Hodges,156.0,hodges,MN
,19297,l,Horton,156.0,horton,MN
,19298,l,Moore,156.0,moore,MN
,19299,l,Pepperton,156.0,pepperton,MN
,19300,l,Rendsville,156.0,rendsville,MN
,19301,l,Scott,156.0,scott,MN
,19302,l,Stevens,156.0,stevens,MN
,19303,l,Swan Lake,156.0,swan-lake,MN
,19304,l,Synnes,156.0,synnes,MN
,19305,l,Camp Lake,156.0,camp-lake,MN
,19306,l,Cashel,156.0,cashel,MN
,19307,l,Dublin,156.0,dublin,MN
,19308,l,Edison,156.0,edison,MN
,19309,l,Hayes,156.0,hayes,MN
,19310,l,Hegbert,156.0,hegbert,MN
,19311,l,Kildare,156.0,kildare,MN
,19312,l,Marysland,156.0,marysland,MN
,19313,l,Moyer,156.0,moyer,MN
,19314,l,Pillsbury,156.0,pillsbury,MN
,19315,l,Shible,156.0,shible,MN
,19316,l,Six Mile Grove,156.0,six-mile-grove,MN
,19317,l,Swenoda,156.0,swenoda,MN
,19318,l,Tara,156.0,tara,MN
,19319,l,Torning,156.0,torning,MN
,19320,l,West Bank,156.0,west-bank,MN
,19321,l,Bartlett,156.0,bartlett,MN
,19322,l,Birchdale,156.0,birchdale,MN
,19323,l,Bruce,156.0,bruce,MN
,19324,l,Burleene,156.0,burleene,MN
,19325,l,Burnhamville,156.0,burnhamville,MN
,19326,l,Eagle Valley,156.0,eagle-valley,MN
,19327,l,Fawn Lake,156.0,fawn-lake,MN
,19328,l,Germania,156.0,germania,MN
,19329,l,Gordon,156.0,gordon,MN
,19330,l,Hartford,156.0,hartford,MN
,19331,l,Kandota,156.0,kandota,MN
,19332,l,Leslie,156.0,leslie,MN
,19333,l,Little Elk,156.0,little-elk,MN
,19334,l,Little Sauk,156.0,little-sauk,MN
,19335,l,Moran,156.0,moran,MN
,19336,l,Reynolds,156.0,reynolds,MN
,19337,l,Round Prairie,156.0,round-prairie,MN
,19338,l,Stowe Prairie,156.0,stowe-prairie,MN
,19339,l,Turtle Creek,156.0,turtle-creek,MN
,19340,l,Ward,156.0,ward,MN
,19341,l,Wykeham,156.0,wykeham,MN
,19342,l,Croke,156.0,croke,MN
,19343,l,Dollymount,156.0,dollymount,MN
,19344,l,Folsom,156.0,folsom,MN
,19345,l,Lake Valley,156.0,lake-valley,MN
,19346,l,Leonardsville,156.0,leonardsville,MN
,19347,l,Monson,156.0,monson,MN
,19348,l,Redpath,156.0,redpath,MN
,19349,l,Walls,156.0,walls,MN
,19350,l,Windsor,156.0,windsor,MN
,19351,l,Gillford,156.0,gillford,MN
,19352,l,Glasgow,156.0,glasgow,MN
,19353,l,Highland,156.0,highland,MN
,19354,l,Hyde Park,156.0,hyde-park,MN
,19355,l,Mount Pleasant,156.0,mount-pleasant,MN
,19356,l,Oakwood,156.0,oakwood,MN
,19357,l,Pepin,156.0,pepin,MN
,19358,l,Watopa,156.0,watopa,MN
,19359,l,West Albany,156.0,west-albany,MN
,19360,l,Zumbro,156.0,zumbro,MN
,19361,l,Blueberry,156.0,blueberry,MN
,19362,l,Bullard,156.0,bullard,MN
,19363,l,Huntersville,156.0,huntersville,MN
,19364,l,Leaf River,156.0,leaf-river,MN
,19365,l,Meadow,156.0,meadow,MN
,19366,l,North Germany,156.0,north-germany,MN
,19367,l,Orton,156.0,orton,MN
,19368,l,Red Eye,156.0,red-eye,MN
,19369,l,Shell River,156.0,shell-river,MN
,19370,l,Thomastown,156.0,thomastown,MN
,19371,l,Wing River,156.0,wing-river,MN
,19372,l,Alton,156.0,alton,MN
,19373,l,Blooming Grove,156.0,blooming-grove,MN
,19374,l,Freedom,156.0,freedom,MN
,19375,l,Iosco,156.0,iosco,MN
,19376,l,Otisco,156.0,otisco,MN
,19377,l,St Mary,156.0,st-mary,MN
,19378,l,Vivian,156.0,vivian,MN
,19379,l,Woodville,156.0,woodville,MN
,19380,l,Baytown,156.0,baytown,MN
,19381,l,Denmark,156.0,denmark,MN
,19382,l,Grey Cloud Island,156.0,grey-cloud-island,MN
,19383,l,West Lakeland,156.0,west-lakeland,MN
,19384,l,Antrim,156.0,antrim,MN
,19385,l,Fieldon,156.0,fieldon,MN
,19386,l,Riverdale,156.0,riverdale,MN
,19387,l,Rosendale,156.0,rosendale,MN
,19388,l,South Branch,156.0,south-branch,MN
,19389,l,Andrea,156.0,andrea,MN
,19390,l,Atherton,156.0,atherton,MN
